"","SubjectID","Activity","variable","mean"
"1503","15","WALKING_DOWNSTAIRS","tBodyAccMeanY",-0.016464484771311
"1504","15","WALKING_DOWNSTAIRS","tBodyAccMeanZ",-0.112563587594512
"1505","15","WALKING_DOWNSTAIRS","tBodyAccStdX",-0.556541173089329
"1506","15","WALKING_DOWNSTAIRS","tBodyAccStdY",-0.481679537956006
"1507","15","WALKING_DOWNSTAIRS","tBodyAccStdZ",-0.705706623868902
"1508","15","WALKING_DOWNSTAIRS","tGravityAccMeanX",0.688872511512195
"1509","15","WALKING_DOWNSTAIRS","tGravityAccMeanY",0.102660491875
"1510","15","WALKING_DOWNSTAIRS","tGravityAccMeanZ",0.0372897701757012
"1511","15","WALKING_DOWNSTAIRS","tGravityAccStdX",-0.968733398628049
"1512","15","WALKING_DOWNSTAIRS","tGravityAccStdY",-0.956369493993902
"1513","15","WALKING_DOWNSTAIRS","tGravityAccStdZ",-0.947240058048781
"1514","15","WALKING_DOWNSTAIRS","tBodyAccJerkMeanX",0.0776897411304878
"1515","15","WALKING_DOWNSTAIRS","tBodyAccJerkMeanY",0.00489392052706402
"1516","15","WALKING_DOWNSTAIRS","tBodyAccJerkMeanZ",-0.00440993190077744
"1517","15","WALKING_DOWNSTAIRS","tBodyAccJerkStdX",-0.624055782158537
"1518","15","WALKING_DOWNSTAIRS","tBodyAccJerkStdY",-0.594312678045091
"1519","15","WALKING_DOWNSTAIRS","tBodyAccJerkStdZ",-0.825820881576219
"1520","15","WALKING_DOWNSTAIRS","tBodyGyroMeanX",-0.0281278780610671
"1521","15","WALKING_DOWNSTAIRS","tBodyGyroMeanY",-0.075878845519878
"1522","15","WALKING_DOWNSTAIRS","tBodyGyroMeanZ",0.0906658516
"1523","15","WALKING_DOWNSTAIRS","tBodyGyroStdX",-0.696859473045732
"1524","15","WALKING_DOWNSTAIRS","tBodyGyroStdY",-0.708779069191463
"1525","15","WALKING_DOWNSTAIRS","tBodyGyroStdZ",-0.721826987530488
"1526","15","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanX",-0.0960910108539634
"1527","15","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanY",-0.0441270690182012
"1528","15","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanZ",-0.0555645456881098
"1529","15","WALKING_DOWNSTAIRS","tBodyGyroJerkStdX",-0.731382711036585
"1530","15","WALKING_DOWNSTAIRS","tBodyGyroJerkStdY",-0.853956592073171
"1531","15","WALKING_DOWNSTAIRS","tBodyGyroJerkStdZ",-0.795626198384146
"1532","15","WALKING_DOWNSTAIRS","tBodyAccMagMean",-0.527285352000488
"1533","15","WALKING_DOWNSTAIRS","tBodyAccMagStd",-0.557147874176037
"1534","15","WALKING_DOWNSTAIRS","tGravityAccMagMean",-0.527285352000488
"1535","15","WALKING_DOWNSTAIRS","tGravityAccMagStd",-0.557147874176037
"1536","15","WALKING_DOWNSTAIRS","tBodyAccJerkMagMean",-0.654799694757531
"1537","15","WALKING_DOWNSTAIRS","tBodyAccJerkMagStd",-0.625660376546646
"1538","15","WALKING_DOWNSTAIRS","tBodyGyroMagMean",-0.617721779796037
"1539","15","WALKING_DOWNSTAIRS","tBodyGyroMagStd",-0.675336960047866
"1540","15","WALKING_DOWNSTAIRS","tBodyGyroJerkMagMean",-0.805282669512195
"1541","15","WALKING_DOWNSTAIRS","tBodyGyroJerkMagStd",-0.837120078079268
"1542","15","WALKING_DOWNSTAIRS","fBodyAccMeanX",-0.583772317445122
"1543","15","WALKING_DOWNSTAIRS","fBodyAccMeanY",-0.507735205778384
"1544","15","WALKING_DOWNSTAIRS","fBodyAccMeanZ",-0.741745724698171
"1545","15","WALKING_DOWNSTAIRS","fBodyAccStdX",-0.547150855443902
"1546","15","WALKING_DOWNSTAIRS","fBodyAccStdY",-0.501568435233384
"1547","15","WALKING_DOWNSTAIRS","fBodyAccStdZ",-0.711431340356707
"1548","15","WALKING_DOWNSTAIRS","fBodyAccMeanFreqX",-0.218637119967988
"1549","15","WALKING_DOWNSTAIRS","fBodyAccMeanFreqY",0.0505085375937378
"1550","15","WALKING_DOWNSTAIRS","fBodyAccMeanFreqZ",0.0424519595017988
"1551","15","WALKING_DOWNSTAIRS","fBodyAccJerkMeanX",-0.643469519361585
"1552","15","WALKING_DOWNSTAIRS","fBodyAccJerkMeanY",-0.609408057377744
"1553","15","WALKING_DOWNSTAIRS","fBodyAccJerkMeanZ",-0.805543465588415
"1554","15","WALKING_DOWNSTAIRS","fBodyAccJerkStdX",-0.637655155092835
"1555","15","WALKING_DOWNSTAIRS","fBodyAccJerkStdY",-0.605854882622652
"1556","15","WALKING_DOWNSTAIRS","fBodyAccJerkStdZ",-0.845111060762195
"1557","15","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqX",-0.0490273566650701
"1558","15","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqY",-0.197408729697561
"1559","15","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqZ",-0.0737834470521341
"1560","15","WALKING_DOWNSTAIRS","fBodyGyroMeanX",-0.664354428856402
"1561","15","WALKING_DOWNSTAIRS","fBodyGyroMeanY",-0.760711411006098
"1562","15","WALKING_DOWNSTAIRS","fBodyGyroMeanZ",-0.711194539920732
"1563","15","WALKING_DOWNSTAIRS","fBodyGyroStdX",-0.709336168176829
"1564","15","WALKING_DOWNSTAIRS","fBodyGyroStdY",-0.684504735744512
"1565","15","WALKING_DOWNSTAIRS","fBodyGyroStdZ",-0.751696527195122
"1566","15","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqX",-0.143256673841646
"1567","15","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqY",-0.222137469043902
"1568","15","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqZ",-0.0579760577340244
"1569","15","WALKING_DOWNSTAIRS","fBodyAccMagMean",-0.562948391223628
"1570","15","WALKING_DOWNSTAIRS","fBodyAccMagStd",-0.623655618198171
"1571","15","WALKING_DOWNSTAIRS","fBodyAccMagMeanFreq",0.0614279187379573
"1572","15","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMean",-0.614817605125915
"1573","15","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagStd",-0.643101167069512
"1574","15","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMeanFreq",0.1584042182
"1575","15","WALKING_DOWNSTAIRS","fBodyBodyGyroMagMean",-0.732394493841463
"1576","15","WALKING_DOWNSTAIRS","fBodyBodyGyroMagStd",-0.695346839682927
"1577","15","WALKING_DOWNSTAIRS","fBodyBodyGyroMagMeanFreq",-0.149680864646374
"1578","15","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMean",-0.83680189402439
"1579","15","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagStd",-0.849634463841463
"1580","15","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMeanFreq",0.0955564233589329
"1581","16","WALKING_DOWNSTAIRS","tBodyAccMeanX",0.277887440374317
"1582","16","WALKING_DOWNSTAIRS","tBodyAccMeanY",-0.0158567888309016
"1583","16","WALKING_DOWNSTAIRS","tBodyAccMeanZ",-0.107263924445355
"1584","16","WALKING_DOWNSTAIRS","tBodyAccStdX",-0.668161498298634
"1585","16","WALKING_DOWNSTAIRS","tBodyAccStdY",-0.649947067892896
"1586","16","WALKING_DOWNSTAIRS","tBodyAccStdZ",-0.603819902386066
"1587","16","WALKING_DOWNSTAIRS","tGravityAccMeanX",0.700906130308743
"1588","16","WALKING_DOWNSTAIRS","tGravityAccMeanY",-0.0605235993797814
"1589","16","WALKING_DOWNSTAIRS","tGravityAccMeanZ",0.0402075536234973
"1590","16","WALKING_DOWNSTAIRS","tGravityAccStdX",-0.971156432131148
"1591","16","WALKING_DOWNSTAIRS","tGravityAccStdY",-0.964727519945355
"1592","16","WALKING_DOWNSTAIRS","tGravityAccStdZ",-0.945294028639344
"1593","16","WALKING_DOWNSTAIRS","tBodyAccJerkMeanX",0.0775488885374317
"1594","16","WALKING_DOWNSTAIRS","tBodyAccJerkMeanY",0.00884018328270219
"1595","16","WALKING_DOWNSTAIRS","tBodyAccJerkMeanZ",-0.00143730005564208
"1596","16","WALKING_DOWNSTAIRS","tBodyAccJerkStdX",-0.72786174352459
"1597","16","WALKING_DOWNSTAIRS","tBodyAccJerkStdY",-0.735080198043716
"1598","16","WALKING_DOWNSTAIRS","tBodyAccJerkStdZ",-0.767873049380055
"1599","16","WALKING_DOWNSTAIRS","tBodyGyroMeanX",-0.0122341446725137
"1600","16","WALKING_DOWNSTAIRS","tBodyGyroMeanY",-0.0724444803980874
"1601","16","WALKING_DOWNSTAIRS","tBodyGyroMeanZ",0.0730144651530055
"1602","16","WALKING_DOWNSTAIRS","tBodyGyroStdX",-0.799534450491803
"1603","16","WALKING_DOWNSTAIRS","tBodyGyroStdY",-0.810124133715847
"1604","16","WALKING_DOWNSTAIRS","tBodyGyroStdZ",-0.737629967961749
"1605","16","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanX",-0.107361614801257
"1606","16","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanY",-0.0416615668939617
"1607","16","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanZ",-0.0539470410873497
"1608","16","WALKING_DOWNSTAIRS","tBodyGyroJerkStdX",-0.858298719153005
"1609","16","WALKING_DOWNSTAIRS","tBodyGyroJerkStdY",-0.86957312057377
"1610","16","WALKING_DOWNSTAIRS","tBodyGyroJerkStdZ",-0.837039926065574
"1611","16","WALKING_DOWNSTAIRS","tBodyAccMagMean",-0.616131116889044
"1612","16","WALKING_DOWNSTAIRS","tBodyAccMagStd",-0.661719690491803
"1613","16","WALKING_DOWNSTAIRS","tGravityAccMagMean",-0.616131116889044
"1614","16","WALKING_DOWNSTAIRS","tGravityAccMagStd",-0.661719690491803
"1615","16","WALKING_DOWNSTAIRS","tBodyAccJerkMagMean",-0.725246870486339
"1616","16","WALKING_DOWNSTAIRS","tBodyAccJerkMagStd",-0.719647028238525
"1617","16","WALKING_DOWNSTAIRS","tBodyGyroMagMean",-0.718168775628415
"1618","16","WALKING_DOWNSTAIRS","tBodyGyroMagStd",-0.78482286579235
"1619","16","WALKING_DOWNSTAIRS","tBodyGyroJerkMagMean",-0.860446372459016
"1620","16","WALKING_DOWNSTAIRS","tBodyGyroJerkMagStd",-0.87480016568306
"1621","16","WALKING_DOWNSTAIRS","fBodyAccMeanX",-0.700885147341803
"1622","16","WALKING_DOWNSTAIRS","fBodyAccMeanY",-0.671572147098798
"1623","16","WALKING_DOWNSTAIRS","fBodyAccMeanZ",-0.660989948160437
"1624","16","WALKING_DOWNSTAIRS","fBodyAccStdX",-0.656969045058415
"1625","16","WALKING_DOWNSTAIRS","fBodyAccStdY",-0.661844530506831
"1626","16","WALKING_DOWNSTAIRS","fBodyAccStdZ",-0.605646725307104
"1627","16","WALKING_DOWNSTAIRS","fBodyAccMeanFreqX",-0.238570460241803
"1628","16","WALKING_DOWNSTAIRS","fBodyAccMeanFreqY",-0.0276434719766667
"1629","16","WALKING_DOWNSTAIRS","fBodyAccMeanFreqZ",0.0278234635724863
"1630","16","WALKING_DOWNSTAIRS","fBodyAccJerkMeanX",-0.744662041612022
"1631","16","WALKING_DOWNSTAIRS","fBodyAccJerkMeanY",-0.748627001551913
"1632","16","WALKING_DOWNSTAIRS","fBodyAccJerkMeanZ",-0.752302172079235
"1633","16","WALKING_DOWNSTAIRS","fBodyAccJerkStdX",-0.73477673661306
"1634","16","WALKING_DOWNSTAIRS","fBodyAccJerkStdY",-0.738434398105465
"1635","16","WALKING_DOWNSTAIRS","fBodyAccJerkStdZ",-0.782089515344262
"1636","16","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqX",-0.0318889109278689
"1637","16","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqY",-0.194511969031749
"1638","16","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqZ",-0.170592442202459
"1639","16","WALKING_DOWNSTAIRS","fBodyGyroMeanX",-0.789780147036612
"1640","16","WALKING_DOWNSTAIRS","fBodyGyroMeanY",-0.815962130027322
"1641","16","WALKING_DOWNSTAIRS","fBodyGyroMeanZ",-0.756286641721311
"1642","16","WALKING_DOWNSTAIRS","fBodyGyroStdX",-0.804991831502732
"1643","16","WALKING_DOWNSTAIRS","fBodyGyroStdY",-0.809421448142077
"1644","16","WALKING_DOWNSTAIRS","fBodyGyroStdZ",-0.756993640724044
"1645","16","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqX",-0.137899091231284
"1646","16","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqY",-0.158018408842896
"1647","16","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqZ",-0.0538946293731967
"1648","16","WALKING_DOWNSTAIRS","fBodyAccMagMean",-0.666962508246721
"1649","16","WALKING_DOWNSTAIRS","fBodyAccMagStd",-0.712680990765301
"1650","16","WALKING_DOWNSTAIRS","fBodyAccMagMeanFreq",0.0558668214710383
"1651","16","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMean",-0.713167613706148
"1652","16","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagStd",-0.729869398769672
"1653","16","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMeanFreq",0.221683632275519
"1654","16","WALKING_DOWNSTAIRS","fBodyBodyGyroMagMean",-0.81712881920765
"1655","16","WALKING_DOWNSTAIRS","fBodyBodyGyroMagStd",-0.802078223409836
"1656","16","WALKING_DOWNSTAIRS","fBodyBodyGyroMagMeanFreq",-0.0501221341519126
"1657","16","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMean",-0.87277228273224
"1658","16","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagStd",-0.886533212213115
"1659","16","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMeanFreq",0.153211239562049
"1660","17","SITTING","tBodyAccMeanX",0.27344147274375
"1661","17","SITTING","tBodyAccMeanY",-0.0180888559772812
"1662","17","SITTING","tBodyAccMeanZ",-0.109111919458969
"1663","17","SITTING","tBodyAccStdX",-0.550867932263844
"1664","17","SITTING","tBodyAccStdY",-0.507275258134
"1665","17","SITTING","tBodyAccStdZ",-0.613217322774375
"1666","17","SITTING","tGravityAccMeanX",0.668613344125
"1667","17","SITTING","tGravityAccMeanY",0.01046225616875
"1668","17","SITTING","tGravityAccMeanZ",0.0223722077328125
"1669","17","SITTING","tGravityAccStdX",-0.9695361643125
"1670","17","SITTING","tGravityAccStdY",-0.9570481696875
"1671","17","SITTING","tGravityAccStdZ",-0.94542101409375
"1672","17","SITTING","tBodyAccJerkMeanX",0.08251105141625
"1673","17","SITTING","tBodyAccJerkMeanY",0.00885228208375
"1674","17","SITTING","tBodyAccJerkMeanZ",0.003826532875875
"1675","17","SITTING","tBodyAccJerkStdX",-0.635949363671875
"1676","17","SITTING","tBodyAccJerkStdY",-0.6209185283575
"1677","17","SITTING","tBodyAccJerkStdZ",-0.78668123990625
"1678","17","SITTING","tBodyGyroMeanX",-0.01284166884445
"1679","17","SITTING","tBodyGyroMeanY",-0.0833880991568063
"1680","17","SITTING","tBodyGyroMeanZ",0.0745157818036563
"1681","17","SITTING","tBodyGyroStdX",-0.7250048879375
"1682","17","SITTING","tBodyGyroStdY",-0.73173270325
"1683","17","SITTING","tBodyGyroStdZ",-0.681002221107187
"1684","17","SITTING","tBodyGyroJerkMeanX",-0.109084058157187
"1685","17","SITTING","tBodyGyroJerkMeanY",-0.0390296211270938
"1686","17","SITTING","tBodyGyroJerkMeanZ",-0.0504091215649062
"1687","17","SITTING","tBodyGyroJerkStdX",-0.75779255871875
"1688","17","SITTING","tBodyGyroJerkStdY",-0.80093311453125
"1689","17","SITTING","tBodyGyroJerkStdZ",-0.7804575046875
"1690","17","SITTING","tBodyAccMagMean",-0.506906000020438
"1691","17","SITTING","tBodyAccMagStd",-0.585287408546562
"1692","17","SITTING","tGravityAccMagMean",-0.506906000020438
"1693","17","SITTING","tGravityAccMagStd",-0.585287408546562
"1694","17","SITTING","tBodyAccJerkMagMean",-0.652073857695312
"1695","17","SITTING","tBodyAccJerkMagStd",-0.649316139213437
"1696","17","SITTING","tBodyGyroMagMean",-0.630693906651719
"1697","17","SITTING","tBodyGyroMagStd",-0.71559290114375
"1698","17","SITTING","tBodyGyroJerkMagMean",-0.78281769309375
"1699","17","SITTING","tBodyGyroJerkMagStd",-0.80013424171875
"1700","17","SITTING","fBodyAccMeanX",-0.600723904619781
"1701","17","SITTING","fBodyAccMeanY",-0.545947390043031
"1702","17","SITTING","fBodyAccMeanZ",-0.67938986181875
"1703","17","SITTING","fBodyAccStdX",-0.533671600249375
"1704","17","SITTING","fBodyAccStdY",-0.519062339910625
"1705","17","SITTING","fBodyAccStdZ",-0.609007944529688
"1706","17","SITTING","fBodyAccMeanFreqX",-0.256068433214375
"1707","17","SITTING","fBodyAccMeanFreqY",-0.00441841828840625
"1708","17","SITTING","fBodyAccMeanFreqZ",-0.015670789182375
"1709","17","SITTING","fBodyAccJerkMeanX",-0.675134742364062
"1710","17","SITTING","fBodyAccJerkMeanY",-0.65093749483125
"1711","17","SITTING","fBodyAccJerkMeanZ",-0.7744940495625
"1712","17","SITTING","fBodyAccJerkStdX",-0.628899885682187
"1713","17","SITTING","fBodyAccJerkStdY",-0.614345425693125
"1714","17","SITTING","fBodyAccJerkStdZ",-0.79753323615625
"1715","17","SITTING","fBodyAccJerkMeanFreqX",-0.130540964169687
"1716","17","SITTING","fBodyAccJerkMeanFreqY",-0.199136237109531
"1717","17","SITTING","fBodyAccJerkMeanFreqZ",-0.201957867699437
"1718","17","SITTING","fBodyGyroMeanX",-0.690246842451563
"1719","17","SITTING","fBodyGyroMeanY",-0.7428462089375
"1720","17","SITTING","fBodyGyroMeanZ",-0.68792205428125
"1721","17","SITTING","fBodyGyroStdX",-0.737661758785625
"1722","17","SITTING","fBodyGyroStdY",-0.72779753184375
"1723","17","SITTING","fBodyGyroStdZ",-0.708869113253125
"1724","17","SITTING","fBodyGyroMeanFreqX",-0.0794198509303437
"1725","17","SITTING","fBodyGyroMeanFreqY",-0.109006734705156
"1726","17","SITTING","fBodyGyroMeanFreqZ",-0.0471110402193125
"1727","17","SITTING","fBodyAccMagMean",-0.595908048050938
"1728","17","SITTING","fBodyAccMagStd",-0.644502428118125
"1729","17","SITTING","fBodyAccMagMeanFreq",0.0192196091749063
"1730","17","SITTING","fBodyBodyAccJerkMagMean",-0.653531400748438
"1731","17","SITTING","fBodyBodyAccJerkMagStd",-0.647886818483125
"1732","17","SITTING","fBodyBodyAccJerkMagMeanFreq",0.188333227357
"1733","17","SITTING","fBodyBodyGyroMagMean",-0.73703546740625
"1734","17","SITTING","fBodyBodyGyroMagStd",-0.7525235544375
"1735","17","SITTING","fBodyBodyGyroMagMeanFreq",0.0134249214915938
"1736","17","SITTING","fBodyBodyGyroJerkMagMean",-0.8045235876875
"1737","17","SITTING","fBodyBodyGyroJerkMagStd",-0.8098826564375
"1738","17","SITTING","fBodyBodyGyroJerkMagMeanFreq",0.217874558042187
"1739","17","WALKING_DOWNSTAIRS","tBodyAccMeanX",0.277950050208333
"1740","17","WALKING_DOWNSTAIRS","tBodyAccMeanY",-0.0138932613754167
"1741","17","WALKING_DOWNSTAIRS","tBodyAccMeanZ",-0.109786077604167
"1742","17","WALKING_DOWNSTAIRS","tBodyAccStdX",-0.992370654583333
"1743","17","WALKING_DOWNSTAIRS","tBodyAccStdY",-0.965205728333333
"1744","17","WALKING_DOWNSTAIRS","tBodyAccStdZ",-0.976352307916667
"1745","17","WALKING_DOWNSTAIRS","tGravityAccMeanX",0.901097859791667
"1746","17","WALKING_DOWNSTAIRS","tGravityAccMeanY",-0.17504772675
"1747","17","WALKING_DOWNSTAIRS","tGravityAccMeanZ",-0.284880580416667
"1748","17","WALKING_DOWNSTAIRS","tGravityAccStdX",-0.986674910208333
"1749","17","WALKING_DOWNSTAIRS","tGravityAccStdY",-0.970555891666667
"1750","17","WALKING_DOWNSTAIRS","tGravityAccStdZ",-0.973160545416667
"1751","17","WALKING_DOWNSTAIRS","tBodyAccJerkMeanX",0.0740394237708333
"1752","17","WALKING_DOWNSTAIRS","tBodyAccJerkMeanY",0.00607092773104167
"1753","17","WALKING_DOWNSTAIRS","tBodyAccJerkMeanZ",-0.00478813832875
"1754","17","WALKING_DOWNSTAIRS","tBodyAccJerkStdX",-0.993627979375
"1755","17","WALKING_DOWNSTAIRS","tBodyAccJerkStdY",-0.987195772291667
"1756","17","WALKING_DOWNSTAIRS","tBodyAccJerkStdZ",-0.991061698958333
"1757","17","WALKING_DOWNSTAIRS","tBodyGyroMeanX",-0.026848276775
"1758","17","WALKING_DOWNSTAIRS","tBodyGyroMeanY",-0.07819643980625
"1759","17","WALKING_DOWNSTAIRS","tBodyGyroMeanZ",0.0937536148541667
"1760","17","WALKING_DOWNSTAIRS","tBodyGyroStdX",-0.985719333333333
"1761","17","WALKING_DOWNSTAIRS","tBodyGyroStdY",-0.985762623125
"1762","17","WALKING_DOWNSTAIRS","tBodyGyroStdZ",-0.985666489166667
"1763","17","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanX",-0.099654922875
"1764","17","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanY",-0.0401207685420833
"1765","17","WALKING_DOWNSTAIRS","tBodyGyroJerkMeanZ",-0.0537865145708333
"1766","17","WALKING_DOWNSTAIRS","tBodyGyroJerkStdX",-0.992357467708333
"1767","17","WALKING_DOWNSTAIRS","tBodyGyroJerkStdY",-0.993025651041667
"1768","17","WALKING_DOWNSTAIRS","tBodyGyroJerkStdZ",-0.993543291041667
"1769","17","WALKING_DOWNSTAIRS","tBodyAccMagMean",-0.97810887125
"1770","17","WALKING_DOWNSTAIRS","tBodyAccMagStd",-0.97465493875
"1771","17","WALKING_DOWNSTAIRS","tGravityAccMagMean",-0.97810887125
"1772","17","WALKING_DOWNSTAIRS","tGravityAccMagStd",-0.97465493875
"1773","17","WALKING_DOWNSTAIRS","tBodyAccJerkMagMean",-0.992407460833333
"1774","17","WALKING_DOWNSTAIRS","tBodyAccJerkMagStd",-0.991481431666667
"1775","17","WALKING_DOWNSTAIRS","tBodyGyroMagMean",-0.979459900833333
"1776","17","WALKING_DOWNSTAIRS","tBodyGyroMagStd",-0.980494326458333
"1777","17","WALKING_DOWNSTAIRS","tBodyGyroJerkMagMean",-0.994575164583333
"1778","17","WALKING_DOWNSTAIRS","tBodyGyroJerkMagStd",-0.99273415625
"1779","17","WALKING_DOWNSTAIRS","fBodyAccMeanX",-0.992157217708333
"1780","17","WALKING_DOWNSTAIRS","fBodyAccMeanY",-0.973701284375
"1781","17","WALKING_DOWNSTAIRS","fBodyAccMeanZ",-0.982664512083333
"1782","17","WALKING_DOWNSTAIRS","fBodyAccStdX",-0.992433994583333
"1783","17","WALKING_DOWNSTAIRS","fBodyAccStdY",-0.962714830416667
"1784","17","WALKING_DOWNSTAIRS","fBodyAccStdZ",-0.974056181875
"1785","17","WALKING_DOWNSTAIRS","fBodyAccMeanFreqX",-0.02778538428125
"1786","17","WALKING_DOWNSTAIRS","fBodyAccMeanFreqY",0.0700889126375
"1787","17","WALKING_DOWNSTAIRS","fBodyAccMeanFreqZ",0.162404006166667
"1788","17","WALKING_DOWNSTAIRS","fBodyAccJerkMeanX",-0.993660824583333
"1789","17","WALKING_DOWNSTAIRS","fBodyAccJerkMeanY",-0.9868704575
"1790","17","WALKING_DOWNSTAIRS","fBodyAccJerkMeanZ",-0.989427028125
"1791","17","WALKING_DOWNSTAIRS","fBodyAccJerkStdX",-0.994178642291667
"1792","17","WALKING_DOWNSTAIRS","fBodyAccJerkStdY",-0.988578176875
"1793","17","WALKING_DOWNSTAIRS","fBodyAccJerkStdZ",-0.991258490416667
"1794","17","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqX",0.25766061329375
"1795","17","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqY",0.088375064625625
"1796","17","WALKING_DOWNSTAIRS","fBodyAccJerkMeanFreqZ",0.101435515354167
"1797","17","WALKING_DOWNSTAIRS","fBodyGyroMeanX",-0.985134202708333
"1798","17","WALKING_DOWNSTAIRS","fBodyGyroMeanY",-0.987405592708333
"1799","17","WALKING_DOWNSTAIRS","fBodyGyroMeanZ",-0.986429749791667
"1800","17","WALKING_DOWNSTAIRS","fBodyGyroStdX",-0.986027005208333
"1801","17","WALKING_DOWNSTAIRS","fBodyGyroStdY",-0.984919989375
"1802","17","WALKING_DOWNSTAIRS","fBodyGyroStdZ",-0.986650575625
"1803","17","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqX",-0.0923221393895833
"1804","17","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqY",-0.0919220529166667
"1805","17","WALKING_DOWNSTAIRS","fBodyGyroMeanFreqZ",0.0666974241166667
"1806","17","WALKING_DOWNSTAIRS","fBodyAccMagMean",-0.981396533333333
"1807","17","WALKING_DOWNSTAIRS","fBodyAccMagStd",-0.974433710625
"1808","17","WALKING_DOWNSTAIRS","fBodyAccMagMeanFreq",0.144284652020833
"1809","17","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMean",-0.991203280625
"1810","17","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagStd",-0.990655515625
"1811","17","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMagMeanFreq",0.403466797916667
"1812","17","WALKING_DOWNSTAIRS","fBodyBodyGyroMagMean",-0.985919111875
"1813","17","WALKING_DOWNSTAIRS","fBodyBodyGyroMagStd",-0.98029209625
"1814","17","WALKING_DOWNSTAIRS","fBodyBodyGyroMagMeanFreq",-0.0520602959791667
"1815","17","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMean",-0.993130339166667
"1816","17","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagStd",-0.992490134583333
"1817","17","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMagMeanFreq",0.332245723416667
"1818","18","SITTING","tBodyAccMeanX",0.27795824
"1819","18","SITTING","tBodyAccMeanY",-0.01729741093
"1820","18","SITTING","tBodyAccMeanZ",-0.110021546
"1821","18","SITTING","tBodyAccStdX",-0.991705206333333
"1822","18","SITTING","tBodyAccStdY",-0.939095257
"1823","18","SITTING","tBodyAccStdZ",-0.950753017666667
"1824","18","SITTING","tGravityAccMeanX",0.962581161666667
"1825","18","SITTING","tGravityAccMeanY",-0.180018835666667
"1826","18","SITTING","tGravityAccMeanZ",0.0783976787
"1827","18","SITTING","tGravityAccStdX",-0.995679798333333
"1828","18","SITTING","tGravityAccStdY",-0.97557713
"1829","18","SITTING","tGravityAccStdZ",-0.973759297333333
"1830","18","SITTING","tBodyAccJerkMeanX",0.0756560724
"1831","18","SITTING","tBodyAccJerkMeanY",0.01212352927
"1832","18","SITTING","tBodyAccJerkMeanZ",0.000426343527333334
"1833","18","SITTING","tBodyAccJerkStdX",-0.989808125333333
"1834","18","SITTING","tBodyAccJerkStdY",-0.968781037
"1835","18","SITTING","tBodyAccJerkStdZ",-0.989064151666667
"1836","18","SITTING","tBodyGyroMeanX",-0.0259236282933333
"1837","18","SITTING","tBodyGyroMeanY",-0.0744458279666667
"1838","18","SITTING","tBodyGyroMeanZ",0.0854533145
"1839","18","SITTING","tBodyGyroStdX",-0.950461505666667
"1840","18","SITTING","tBodyGyroStdY",-0.977660980333333
"1841","18","SITTING","tBodyGyroStdZ",-0.962330311666667
"1842","18","SITTING","tBodyGyroJerkMeanX",-0.0981970214
"1843","18","SITTING","tBodyGyroJerkMeanY",-0.0397930495333333
"1844","18","SITTING","tBodyGyroJerkMeanZ",-0.053319608
"1845","18","SITTING","tBodyGyroJerkStdX",-0.976198165666667
